Fecha,Hora,Frecuencia Referencia (Hz),Frecuencia Salida (Hz),Corriente VDF (A),Tensión Salida VDF (V),Tensión Bus DC (V),Corriente T1 Out (A),Corriente T2 Out (A),Corriente T3 Out (A),Corriente Motor (A),Tensión L1 In (VAC),Tensión L2 In (VAC),Tensión L3 In (VAC),Tensión T1 Out (VAC),Tensión T2 Out (VAC),Tensión T3 Out (VAC),Potencia Activa Out (KW),Factor de Potencia Salida (),Presión Intake (Psia),Presión Descarga (Psia),Temperatura Intake (°F),Temperatura Motor (°F),Vibración Eje X (Gs),Vibración Eje Y (Gs),Vibración Eje Z (Gs),Corriente de Fuga (mA),Corriente de Sistema (mA),Presión Cabeza (Psia),Temperatura Cabeza (°C),Flujo Másico (Kg/h),Densidad (gr/cm3),BS&W (%),Sensor Toroide 1,Sensor Toroide 2,Sensor Toroide 3,Unidades de Variables,Código de Aplicación,Nombre de Pozo,Eventos y Fallas 
09/01/25,12:24:08,60.00,60.00,141,467.3,662,186,171,188,28,0,0,0,459,448,449,82,0.577,323.4,3368.8,216.2,295.4,0.026,0.00,0.041,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:24:38,60.00,60.00,138,467.3,663,193,166,191,28,0,0,0,456,458,462,80,0.563,322.2,3373.1,216.2,295.4,0.024,0.00,0.036,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:25:09,60.00,60.00,141,467.3,665,189,175,186,28,0,0,0,454,456,465,82,0.581,322.3,3371.8,216.2,295.4,0.024,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:25:38,60.00,60.00,144,467.3,665,193,167,197,28,0,0,0,453,445,441,82,0.567,321.8,3369.7,216.8,295.4,0.023,0.00,0.042,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:26:08,60.00,60.00,140,467.3,662,189,171,190,28,0,0,0,452,444,446,80,0.575,322.7,3373.6,216.1,295.4,0.024,0.00,0.035,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:26:39,60.00,60.00,146,467.3,663,195,170,197,29,0,0,0,455,464,467,81,0.565,323.2,3375.1,216.2,295.3,0.025,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:27:09,60.00,60.00,141,467.3,663,195,178,198,29,0,0,0,449,458,454,80,0.563,321.9,3372.7,216.2,295.4,0.023,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:27:39,60.00,60.00,138,467.3,662,186,171,181,27,0,0,0,449,454,464,81,0.566,322.2,3371.9,216.1,295.3,0.023,0.00,0.030,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:28:09,60.00,60.00,140,467.3,663,184,168,185,28,0,0,0,447,449,448,82,0.586,322.8,3372.6,216.2,295.3,0.036,0.00,0.032,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:28:39,60.00,60.00,137,467.3,663,190,167,183,27,0,0,0,453,449,453,81,0.584,322.7,3371.0,216.2,295.4,0.022,0.00,0.041,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:29:09,60.00,60.00,141,467.3,663,186,170,184,27,0,0,0,460,447,457,82,0.588,322.5,3371.9,216.2,295.4,0.025,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:29:39,60.00,60.00,137,467.3,661,187,176,183,28,0,0,0,445,454,457,80,0.576,323.0,3370.5,216.1,295.4,0.025,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:30:09,60.00,60.00,137,467.3,661,181,169,183,27,0,0,0,451,451,450,81,0.588,322.4,3370.0,216.8,295.4,0.024,0.00,0.036,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:30:39,60.00,60.00,138,467.3,663,182,173,188,28,0,0,0,450,448,444,80,0.575,322.6,3372.1,216.2,295.6,0.025,0.00,0.034,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:31:09,60.00,60.00,137,467.3,665,192,171,188,28,0,0,0,447,459,455,81,0.578,322.9,3369.6,216.2,295.4,0.025,0.00,0.036,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:31:40,60.00,60.00,144,467.3,665,186,171,183,27,0,0,0,465,444,451,81,0.563,322.8,3369.4,216.2,295.6,0.024,0.00,0.033,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:32:10,60.00,60.00,136,467.3,666,187,168,183,27,0,0,0,463,461,469,80,0.586,321.7,3368.0,216.1,295.3,0.023,0.00,0.037,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:32:40,60.00,60.00,138,467.3,663,187,172,181,27,0,0,0,463,446,451,81,0.572,322.3,3367.0,216.2,295.2,0.034,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:33:10,60.00,60.00,138,467.3,663,183,168,190,27,0,0,0,447,450,448,80,0.580,323.6,3367.9,216.2,295.4,0.021,0.00,0.041,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:33:40,60.00,60.00,144,467.3,665,193,170,187,28,0,0,0,455,458,462,81,0.566,322.5,3371.7,216.2,295.6,0.025,0.00,0.040,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:34:10,60.00,60.00,137,467.3,663,189,166,181,27,0,0,0,459,454,462,79,0.578,322.1,3367.7,216.1,295.4,0.017,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:34:40,60.00,60.00,136,467.3,664,185,172,180,27,0,0,0,447,452,459,82,0.589,323.6,3366.7,216.8,295.4,0.023,0.00,0.032,0,10.4,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:35:10,60.00,60.00,138,467.3,662,188,171,180,27,0,0,0,450,454,455,80,0.583,322.5,3369.0,216.2,295.4,0.025,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:35:40,60.00,60.00,138,467.3,662,180,169,183,27,0,0,0,453,445,447,80,0.577,323.0,3367.7,216.2,295.6,0.026,0.00,0.040,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:36:11,60.00,60.00,138,467.3,661,189,167,184,27,0,0,0,462,462,472,80,0.577,322.1,3368.3,216.2,295.6,0.023,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:36:40,60.00,60.00,138,467.3,662,185,170,182,27,0,0,0,463,448,450,82,0.583,321.9,3367.2,216.1,295.3,0.023,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:37:10,60.00,60.00,137,467.3,663,181,169,184,27,0,0,0,446,449,445,80,0.583,322.7,3367.8,216.1,295.3,0.033,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:37:41,60.00,60.00,140,467.3,662,189,173,186,28,0,0,0,459,447,455,80,0.575,323.6,3368.0,216.1,295.7,0.020,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:38:11,60.00,60.00,138,467.3,663,189,172,183,28,0,0,0,464,461,467,81,0.578,322.7,3370.9,216.1,295.5,0.024,0.00,0.032,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:38:41,60.00,60.00,137,467.3,663,179,167,180,27,0,0,0,451,444,449,81,0.587,321.8,3369.4,216.1,295.7,0.024,0.00,0.042,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:39:11,60.00,60.00,137,467.3,664,187,170,183,27,0,0,0,459,464,468,82,0.581,323.7,3368.3,216.8,295.6,0.022,0.00,0.039,0,10.4,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:39:41,60.00,60.00,138,467.3,663,185,169,185,27,0,0,0,454,445,440,81,0.580,322.7,3370.6,216.2,295.4,0.026,0.00,0.033,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:40:11,60.00,60.00,140,467.3,664,185,172,183,27,0,0,0,449,454,470,82,0.584,322.8,3371.8,216.2,295.6,0.025,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:40:41,60.00,60.00,137,467.3,663,188,167,184,27,0,0,0,463,446,446,82,0.592,321.8,3372.5,216.2,295.5,0.023,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:41:11,60.00,60.00,140,467.3,662,188,165,186,27,0,0,0,452,458,452,80,0.573,321.5,3371.7,216.1,295.3,0.023,0.00,0.029,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:41:41,60.00,60.00,137,467.3,664,185,171,181,27,0,0,0,446,454,468,81,0.586,322.1,3371.4,216.1,295.3,0.030,0.00,0.032,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:42:12,60.00,60.00,145,467.3,665,195,170,195,28,0,0,0,460,463,461,82,0.572,323.6,3370.8,216.2,295.5,0.019,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:42:42,60.00,60.00,140,467.3,663,192,169,192,28,0,0,0,456,448,447,81,0.575,321.5,3370.8,216.1,295.7,0.024,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:43:12,60.00,60.00,138,467.3,663,187,169,186,27,0,0,0,453,460,462,80,0.574,321.5,3369.8,216.1,295.3,0.024,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:43:42,60.00,60.00,141,467.3,663,185,175,188,28,0,0,0,458,447,447,81,0.579,324.0,3369.4,216.7,295.4,0.022,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:44:12,60.00,60.00,137,467.3,665,182,170,184,27,0,0,0,449,443,442,80,0.579,323.1,3373.2,216.2,295.4,0.025,0.00,0.034,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:44:42,60.00,60.00,138,467.3,667,181,169,181,27,0,0,0,455,445,443,80,0.569,323.0,3373.1,216.2,295.4,0.030,0.00,0.037,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:45:12,60.00,60.00,138,467.3,662,186,171,184,27,0,0,0,459,459,466,81,0.572,322.0,3374.5,216.2,295.5,0.027,0.00,0.042,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:45:42,60.00,60.00,141,467.3,664,187,169,183,27,0,0,0,461,463,463,81,0.568,322.1,3373.1,216.1,295.3,0.023,0.00,0.044,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:46:12,60.00,60.00,141,467.3,665,188,163,184,27,0,0,0,454,449,453,81,0.576,322.3,3373.2,216.1,295.4,0.027,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:46:42,60.00,60.00,142,467.3,663,186,172,183,27,0,0,0,455,457,456,82,0.561,323.5,3373.6,216.1,295.4,0.017,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:47:13,60.00,60.00,140,467.3,661,188,174,186,28,0,0,0,454,465,456,81,0.575,322.5,3374.9,216.1,295.6,0.023,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:47:43,60.00,60.00,140,467.3,663,189,170,189,28,0,0,0,455,465,466,82,0.582,320.9,3375.1,216.1,295.3,0.024,0.00,0.042,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:48:12,60.00,60.00,140,467.3,664,188,174,184,28,0,0,0,450,453,465,82,0.585,323.6,3373.8,216.6,295.7,0.020,0.00,0.036,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:48:43,60.00,60.00,142,467.3,665,189,170,188,27,0,0,0,447,453,457,81,0.569,322.3,3376.4,216.2,295.4,0.024,0.00,0.034,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:49:13,60.00,60.00,136,467.3,662,187,172,186,28,0,0,0,453,465,460,82,0.588,323.1,3376.5,216.2,295.4,0.025,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:49:43,60.00,60.00,138,467.3,663,190,165,188,28,0,0,0,454,445,448,79,0.564,322.0,3376.3,216.2,295.6,0.023,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:50:13,60.00,60.00,140,467.3,661,186,178,185,28,0,0,0,462,466,475,82,0.573,322.8,3374.7,216.1,295.5,0.029,0.00,0.038,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:50:43,60.00,60.00,138,467.3,662,187,172,185,28,0,0,0,448,462,454,81,0.582,322.3,3375.4,216.1,295.4,0.015,0.00,0.040,0,10.4,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:51:13,60.00,60.00,140,467.3,663,189,168,185,29,0,0,0,454,446,450,81,0.570,323.8,3376.8,216.1,295.4,0.007,0.00,0.032,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:51:43,60.00,60.00,137,467.3,664,187,166,179,27,0,0,0,453,453,461,80,0.580,323.0,3377.9,216.1,295.4,0.022,0.00,0.036,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:52:13,60.00,60.00,142,467.3,665,187,170,180,27,0,0,0,460,465,466,81,0.555,320.5,3377.1,216.1,295.3,0.023,0.00,0.042,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:52:44,60.00,60.00,140,467.3,662,190,172,190,28,0,0,0,446,464,452,81,0.564,323.6,3377.3,216.3,295.4,0.014,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:53:13,60.00,60.00,138,467.3,665,182,169,184,27,0,0,0,452,445,450,80,0.580,322.5,3377.9,216.2,295.4,0.023,0.00,0.036,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:53:44,60.00,60.00,137,467.3,664,188,171,185,28,0,0,0,447,459,452,81,0.579,322.0,3378.1,216.1,295.4,0.024,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:54:14,60.00,60.00,138,467.3,662,186,169,189,28,0,0,0,459,444,452,81,0.588,322.1,3378.1,216.1,295.5,0.023,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:54:44,60.00,60.00,138,467.3,664,187,176,184,28,0,0,0,450,452,457,81,0.578,322.7,3378.8,216.1,295.4,0.038,0.00,0.036,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:55:14,60.00,60.00,138,467.3,664,183,166,187,27,0,0,0,458,454,454,80,0.556,322.4,3377.9,216.2,295.4,0.024,0.00,0.037,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:55:44,60.00,60.00,140,467.3,662,190,170,180,27,0,0,0,459,451,463,81,0.578,323.8,3379.4,216.2,295.6,0.017,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:56:14,60.00,60.00,137,467.3,666,187,170,183,27,0,0,0,465,461,473,81,0.577,323.4,3379.0,216.1,295.4,0.022,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:56:44,60.00,60.00,137,467.3,663,186,168,179,27,0,0,0,453,448,457,80,0.585,321.2,3378.7,216.1,295.3,0.023,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:57:15,60.00,60.00,137,467.3,666,181,167,183,27,0,0,0,455,451,453,82,0.567,323.3,3378.3,216.1,295.5,0.017,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:57:45,60.00,60.00,137,467.3,665,182,167,185,27,0,0,0,452,445,445,80,0.582,322.8,3377.9,216.1,295.2,0.018,0.00,0.038,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:58:14,60.00,60.00,138,467.3,663,183,169,178,27,0,0,0,445,456,443,80,0.578,321.4,3377.0,216.1,295.6,0.023,0.00,0.032,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:58:45,60.00,60.00,136,467.3,665,181,165,184,27,0,0,0,451,447,448,80,0.577,321.1,3376.6,216.1,295.5,0.023,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:59:15,60.00,60.00,141,467.3,664,189,170,179,27,0,0,0,453,454,469,80,0.576,322.4,3377.8,216.2,295.3,0.039,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,12:59:45,60.00,60.00,138,467.3,663,189,171,186,28,0,0,0,449,450,452,82,0.579,322.4,3377.8,216.2,295.7,0.025,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:00:15,60.00,60.00,138,467.3,663,183,167,181,27,0,0,0,458,456,463,80,0.578,323.6,3379.5,216.2,295.5,0.020,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:00:45,60.00,60.00,138,467.3,661,185,172,187,27,0,0,0,449,449,445,81,0.577,323.8,3377.6,216.1,295.6,0.023,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:01:15,60.00,60.00,136,467.3,664,185,169,182,27,0,0,0,444,456,443,80,0.580,322.1,3377.9,216.6,295.5,0.024,0.00,0.043,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:01:45,60.00,60.00,141,467.3,663,185,168,187,27,0,0,0,451,452,457,81,0.576,322.7,3380.1,216.1,295.4,0.017,0.00,0.033,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:02:15,60.00,60.00,140,467.3,664,194,169,197,27,0,0,0,452,444,440,80,0.576,323.0,3379.5,216.1,295.4,0.023,0.00,0.037,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:02:45,60.00,60.00,140,467.3,664,187,171,186,28,0,0,0,445,459,444,82,0.582,322.2,3379.6,216.2,295.5,0.023,0.00,0.045,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:03:15,60.00,60.00,145,467.3,664,187,169,192,28,0,0,0,448,451,447,81,0.560,321.6,3378.6,216.1,295.3,0.023,0.00,0.038,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:03:46,60.00,60.00,138,467.3,664,193,174,199,29,0,0,0,452,448,441,80,0.565,322.4,3380.9,216.2,295.5,0.040,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:04:16,60.00,60.00,144,467.3,664,184,176,192,28,0,0,0,451,450,446,80,0.558,322.9,3379.5,216.2,295.4,0.024,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:04:46,60.00,60.00,141,467.3,662,185,179,193,29,0,0,0,450,455,453,80,0.557,322.4,3383.0,216.2,295.4,0.024,0.00,0.033,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:05:16,60.00,60.00,138,467.3,664,188,169,178,27,0,0,0,455,449,467,80,0.583,322.4,3379.5,216.1,295.4,0.025,0.00,0.037,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:05:46,60.00,60.00,144,467.3,662,193,170,203,29,0,0,0,450,453,449,81,0.562,322.7,3378.7,216.8,295.7,0.024,0.00,0.041,0,10.4,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:06:16,60.00,60.00,138,467.3,663,188,167,180,27,0,0,0,454,448,469,81,0.563,322.2,3380.3,216.2,295.7,0.020,0.00,0.042,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:06:46,60.00,60.00,142,467.3,659,194,174,187,28,0,0,0,452,453,442,81,0.582,323.2,3379.0,216.2,295.4,0.024,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:07:16,60.00,60.00,141,467.3,665,188,170,180,27,0,0,0,459,455,468,80,0.573,322.0,3380.3,216.2,295.7,0.023,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:07:46,60.00,60.00,144,467.3,661,190,197,201,30,0,0,0,459,453,469,82,0.563,321.5,3378.5,216.1,295.6,0.023,0.00,0.037,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:08:16,60.00,60.00,138,467.3,662,190,177,188,28,0,0,0,457,457,467,82,0.579,323.5,3380.6,216.2,295.4,0.036,0.00,0.032,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:08:47,60.00,60.00,138,467.3,665,185,170,189,28,0,0,0,452,450,442,80,0.581,323.9,3379.5,216.1,295.4,0.022,0.00,0.033,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:09:17,60.00,60.00,138,467.3,663,184,174,185,28,0,0,0,447,452,439,80,0.581,322.5,3382.6,216.1,295.6,0.025,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:09:46,60.00,60.00,140,467.3,666,187,171,191,28,0,0,0,452,447,445,81,0.582,322.2,3381.2,216.1,295.4,0.025,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:10:17,60.00,60.00,138,467.3,665,183,163,186,27,0,0,0,448,451,446,80,0.584,323.8,3378.9,216.8,295.4,0.023,0.00,0.040,0,10.4,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:10:47,60.00,60.00,137,467.3,665,188,168,181,27,0,0,0,457,459,473,80,0.568,323.1,3381.3,216.2,295.5,0.026,0.00,0.033,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:11:17,60.00,60.00,138,467.3,665,186,169,178,27,0,0,0,451,450,470,81,0.584,322.8,3383.3,216.2,295.6,0.026,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:11:47,60.00,60.00,138,467.3,661,188,174,190,28,0,0,0,452,446,444,81,0.575,322.4,3382.5,216.2,295.5,0.019,0.00,0.031,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:12:17,60.00,60.00,137,467.3,664,184,171,180,28,0,0,0,456,460,471,80,0.579,321.6,3383.2,216.1,295.5,0.023,0.00,0.038,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:12:47,60.00,60.00,140,467.3,667,186,169,178,27,0,0,0,460,457,469,82,0.586,322.2,3383.9,216.1,295.3,0.028,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:13:17,60.00,60.00,136,467.3,666,185,169,183,27,0,0,0,457,458,466,81,0.582,323.7,3383.7,216.1,295.5,0.018,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:13:48,60.00,60.00,142,467.3,662,186,178,182,28,0,0,0,446,449,467,81,0.577,322.6,3386.4,216.1,295.6,0.027,0.00,0.040,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:14:17,60.00,60.00,140,467.3,666,186,170,178,27,0,0,0,450,452,471,81,0.573,321.2,3385.3,216.1,295.5,0.024,0.00,0.043,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:14:47,60.00,60.00,137,467.3,663,185,174,180,27,0,0,0,449,451,470,80,0.579,323.9,3386.8,216.5,295.5,0.019,0.00,0.036,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:15:18,60.00,60.00,138,467.3,663,182,169,184,27,0,0,0,455,446,447,80,0.582,323.3,3384.5,216.2,295.5,0.024,0.00,0.026,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:15:48,60.00,60.00,138,467.3,664,188,173,181,27,0,0,0,446,449,465,81,0.582,322.5,3385.9,216.2,295.9,0.025,0.00,0.041,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:16:18,60.00,60.00,138,467.3,666,185,170,180,27,0,0,0,445,452,472,80,0.580,322.1,3384.8,216.2,295.6,0.027,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
09/01/25,13:16:48,60.00,60.00,137,467.3,663,186,167,182,27,0,0,0,450,455,450,81,0.576,323.1,3385.1,216.1,295.6,0.035,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
